timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
35.0,3,0,0,0,0,2,1,0,SPSDetector@TotalLoadedClassCount|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@LoadedClassCount|
36.0,1,1,0,0,0,0,0,0,SPSDetector@Cached Memory|
37.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|
38.0,5,1,0,1,0,0,3,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
39.0,5,3,0,1,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
40.0,3,3,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
41.0,4,3,0,0,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
42.0,3,3,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
43.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
44.0,3,3,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
45.0,0,0,0,0,0,0,0,0,
46.0,4,3,0,0,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@NonHeapMemoryUsage.used|
47.0,0,0,0,0,0,0,0,0,
48.0,4,3,0,0,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
49.0,0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,0,
51.0,0,0,0,0,0,0,0,0,
52.0,0,0,0,0,0,0,0,0,
53.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
54.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
55.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
56.0,2,0,0,1,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@NonHeapMemoryUsage.used|
57.0,2,0,0,1,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|
58.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
59.0,0,0,0,0,0,0,0,0,
60.0,2,1,0,0,0,0,1,0,SPSDetector@Active Memory|HistoricalIndicatorChecker@ProcessCpuLoad|
61.0,4,3,0,0,0,1,0,0,SPSDetector@Active Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@NonHeapMemoryUsage.used|
62.0,6,4,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|SPSDetector@Active Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|
63.0,4,3,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
64.0,5,3,0,0,0,1,0,1,SPSDetector@SystemCpuLoad|SPSDetector@Active Memory|RemoteCallChecker|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
65.0,0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,0,
