timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
40.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
41.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
42.0,6,3,0,0,0,1,1,1,SPSDetector@Buffers|RemoteCallChecker|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Memory|
43.0,4,0,0,0,0,1,2,1,RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|
44.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
45.0,4,0,0,0,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
46.0,4,0,0,0,0,1,2,1,RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@NonHeapMemoryUsage.used|
47.0,3,1,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|HistoricalIndicatorChecker@ProcessCpuLoad|
48.0,3,2,0,1,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|SPSDetector@Active Files|
49.0,5,3,0,1,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@SystemCpuLoad|
50.0,2,1,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Memory|
51.0,5,4,0,0,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Memory|
52.0,4,4,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Active Memory|
53.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
54.0,3,3,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
55.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
56.0,4,3,0,0,0,1,0,0,SPSDetector@Cached Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|
57.0,2,0,0,0,0,2,0,0,SPSDetector@FreePhysicalMemorySize|SPSDetector@NonHeapMemoryUsage.used|
58.0,0,0,0,0,0,0,0,0,
59.0,0,0,0,0,0,0,0,0,
60.0,1,1,0,0,0,0,0,0,SPSDetector@Active Memory|
61.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
62.0,0,0,0,0,0,0,0,0,
63.0,0,0,0,0,0,0,0,0,
64.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
65.0,0,0,0,0,0,0,0,0,
66.0,2,0,0,1,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|
67.0,2,0,0,1,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|
68.0,0,0,0,0,0,0,0,0,
69.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@ProcessCpuLoad|
70.0,0,0,0,0,0,0,0,0,
71.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
72.0,5,3,0,0,0,2,0,0,SPSDetector@Cached Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@SystemCpuLoad|SPSDetector@NonHeapMemoryUsage.used|
73.0,2,1,0,0,0,0,0,1,RemoteCallChecker|SPSDetector@Activated Virtual Pages|
74.0,4,2,0,0,0,2,0,0,SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@SystemCpuLoad|SPSDetector@NonHeapMemoryUsage.used|
75.0,2,1,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Memory|
76.0,0,0,0,0,0,0,0,0,
