timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
35.0,6,0,0,0,0,3,2,1,SPSDetector@LoadedClassCount|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@TotalLoadedClassCount|
36.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
37.0,5,1,0,0,0,1,3,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|
38.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
39.0,3,0,0,1,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|
40.0,4,2,0,1,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|
41.0,4,3,0,1,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|
42.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
43.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
44.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
45.0,0,0,0,0,0,0,0,0,
46.0,4,3,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
47.0,0,0,0,0,0,0,0,0,
48.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
49.0,0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,0,
51.0,0,0,0,0,0,0,0,0,
52.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
53.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
54.0,0,0,0,0,0,0,0,0,
55.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
56.0,2,0,0,1,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|
57.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
58.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
59.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
60.0,1,1,0,0,0,0,0,0,SPSDetector@Active Memory|
61.0,5,1,0,0,0,2,2,0,SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@FreePhysicalMemorySize|SPSDetector@Cached Memory|
62.0,2,1,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|
63.0,4,2,0,0,0,1,0,1,SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|RemoteCallChecker|SPSDetector@Active Files|
64.0,0,0,0,0,0,0,0,0,
65.0,0,0,0,0,0,0,0,0,
