timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
36.0,11,4,1,2,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@Buffers|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Cached Memory|SPSDetector@Tcp_Listen|SPSDetector@Buffers|HistoricalIndicatorChecker@ProcessCpuLoad|
37.0,9,3,0,2,0,1,3,0,SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Cached Memory|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@SystemCpuLoad|
38.0,2,1,0,1,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Buffers|
39.0,3,1,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
40.0,2,1,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Cached Memory|
41.0,3,1,0,0,0,1,1,0,SPSDetector@Active Memory|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@FreePhysicalMemorySize|
42.0,4,2,0,0,0,0,1,1,RemoteCallChecker|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Buffers|
43.0,5,1,0,0,0,1,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@Active Files|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|
44.0,0,0,0,0,0,0,0,0,
45.0,4,0,0,0,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
46.0,7,2,0,1,0,1,2,1,SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|RemoteCallChecker|SPSDetector@Active Files|SPSDetector@Cached Memory|HistoricalIndicatorChecker@ProcessCpuLoad|
47.0,4,0,0,1,0,0,3,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
48.0,4,3,0,1,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
49.0,6,3,0,1,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@SystemCpuLoad|
50.0,4,4,0,0,0,0,0,0,SPSDetector@Active Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
51.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
52.0,5,4,0,0,0,1,0,0,SPSDetector@Active Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|
53.0,0,0,0,0,0,0,0,0,
54.0,4,3,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|
55.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
56.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
57.0,2,1,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Cached Memory|
58.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
59.0,0,0,0,0,0,0,0,0,
60.0,1,1,0,0,0,0,0,0,SPSDetector@Active Memory|
61.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
62.0,0,0,0,0,0,0,0,0,
63.0,0,0,0,0,0,0,0,0,
64.0,0,0,0,0,0,0,0,0,
65.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|
66.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|
67.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
68.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
69.0,0,0,0,0,0,0,0,0,
70.0,5,3,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|HistoricalIndicatorChecker@ProcessCpuLoad|
71.0,3,2,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@SystemCpuLoad|
72.0,3,0,0,0,0,2,0,1,SPSDetector@NonHeapMemoryUsage.used|RemoteCallChecker|SPSDetector@SystemCpuLoad|
73.0,0,0,0,0,0,0,0,0,
74.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
