timestamp,anomaly_alerts,COMPOSITION@CONF,COMPOSITION@SPS,UNIX_NETWORK@CONF,UNIX_NETWORK@SPS,JVM@CONF,JVM@WER,JVM@SPS,JVM@HIST,NO_LAYER@PEA,CENTOS@CONF,CENTOS@SPS,CENTOS@HIST,details
10.0,18,1,4,1,0,0,1,1,0,4,0,4,2,SPSDetector@PageOut|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@(PageIn#DIFFERENCE#CENTOS)/(PageOut#DIFFERENCE#CENTOS)|SPSDetector@CPU I/O Wait Processes|WesternElectricRulesChecker@SystemCpuLoad|SPSDetector@Active Memory|HistoricalIndicatorChecker@PageIn|SPSDetector@SystemCpuLoad|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|SPSDetector@Minor Page Faults|SPSDetector@(Active Memory#PLAIN#CENTOS)/(Cached Memory#PLAIN#CENTOS)|SPSDetector@(Active Memory#DIFFERENCE#CENTOS)/(Cached Memory#DIFFERENCE#CENTOS)|
11.0,11,1,0,1,0,0,1,1,0,4,0,2,1,SPSDetector@CommittedVirtualMemorySize|WesternElectricRulesChecker@SystemCpuLoad|SPSDetector@Active Memory|HistoricalIndicatorChecker@PageIn|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|SPSDetector@Minor Page Faults|
12.0,16,1,4,1,3,0,0,1,0,4,0,1,1,SPSDetector@Tcp_Listen|SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#DIFFERENCE#UNIX_NETWORK)/(Buffers#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Syn|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@Tcp_Syn|SPSDetector@CommittedVirtualMemorySize|HistoricalIndicatorChecker@PageIn|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|SPSDetector@Free Virtual Pages|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
13.0,22,1,6,1,4,0,1,3,0,4,0,1,1,SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Listen#DIFFERENCE#UNIX_NETWORK)/(Major Page Faults#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#DIFFERENCE#UNIX_NETWORK)/(Buffers#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Syn|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@Tcp_Syn|WesternElectricRulesChecker@SystemCpuLoad|HistoricalIndicatorChecker@PageIn|SPSDetector@SystemCpuLoad|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|SPSDetector@Free Virtual Pages|SPSDetector@SystemCpuLoad|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|SPSDetector@ProcessCpuTime|ConfidenceIntervalChecker@Tcp_Close|
14.0,15,1,4,1,1,0,0,2,0,4,0,0,2,SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#DIFFERENCE#UNIX_NETWORK)/(Buffers#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@(CurrentThreadCpuTime#DIFFERENCE#JVM)/(CurrentThreadUserTime#DIFFERENCE#JVM)|SPSDetector@(CurrentThreadCpuTime#PLAIN#JVM)/(CurrentThreadUserTime#PLAIN#JVM)|HistoricalIndicatorChecker@PageIn|SPSDetector@SystemCpuLoad|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|SPSDetector@LoadedClassCount|
15.0,14,1,4,1,0,0,0,3,0,4,0,0,1,SPSDetector@(Buffers#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Activated Virtual Pages#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Buffers#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@(Activated Virtual Pages#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@PageIn|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|SPSDetector@ProcessCpuTime|ConfidenceIntervalChecker@Tcp_Close|SPSDetector@LoadedClassCount|
16.0,16,1,4,1,0,0,1,3,0,4,0,1,1,SPSDetector@Buffers|SPSDetector@(Buffers#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Activated Virtual Pages#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Buffers#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@(Activated Virtual Pages#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@NonHeapMemoryUsage.used|WesternElectricRulesChecker@SystemCpuLoad|HistoricalIndicatorChecker@PageIn|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|SPSDetector@SystemCpuLoad|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|SPSDetector@ProcessCpuTime|ConfidenceIntervalChecker@Tcp_Close|
17.0,16,1,0,1,0,0,1,2,0,4,3,1,3,HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@Buffers|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|WesternElectricRulesChecker@SystemCpuLoad|ConfidenceIntervalChecker@CPU Kernel Processes|SPSDetector@SystemCpuLoad|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|SPSDetector@SystemCpuLoad|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
18.0,4,0,0,0,0,0,0,0,0,4,0,0,0,ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|
19.0,26,1,2,1,0,2,1,0,2,4,5,4,4,SPSDetector@PageOut|HistoricalIndicatorChecker@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU I/O Wait Processes|SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@(PageIn#DIFFERENCE#CENTOS)/(PageOut#DIFFERENCE#CENTOS)|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|SPSDetector@CPU I/O Wait Processes|WesternElectricRulesChecker@SystemCpuLoad|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
20.0,19,1,2,1,0,0,0,0,0,4,3,3,5,SPSDetector@Buffers|SPSDetector@PageOut|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@(PageIn#DIFFERENCE#CENTOS)/(PageOut#DIFFERENCE#CENTOS)|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|SPSDetector@CPU I/O Wait Processes|HistoricalIndicatorChecker@PageIn|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
21.0,20,1,0,1,0,2,1,0,2,4,5,0,4,HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|WesternElectricRulesChecker@SystemCpuLoad|HistoricalIndicatorChecker@PageIn|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
22.0,5,0,0,0,0,0,0,0,0,4,0,1,0,SPSDetector@Buffers|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|
23.0,18,0,3,1,2,0,0,0,0,4,4,0,4,SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Listen#DIFFERENCE#UNIX_NETWORK)/(Major Page Faults#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|ConfidenceIntervalChecker@Tcp_Close|
24.0,18,0,3,1,2,0,1,0,0,2,4,0,5,SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Listen#DIFFERENCE#UNIX_NETWORK)/(Major Page Faults#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|HistoricalIndicatorChecker@CPU I/O Wait Processes|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|WesternElectricRulesChecker@SystemCpuLoad|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|ConfidenceIntervalChecker@Tcp_Close|
25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,SPSDetector@CurrentThreadUserTime|
26.0,14,1,0,1,0,2,1,1,2,0,3,0,3,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CurrentThreadUserTime|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|WesternElectricRulesChecker@SystemCpuLoad|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
27.0,20,1,0,1,0,2,1,1,2,4,4,0,4,HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|WesternElectricRulesChecker@SystemCpuLoad|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|SPSDetector@FreePhysicalMemorySize|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
28.0,11,0,4,0,0,0,0,3,0,4,0,0,0,SPSDetector@(Buffers#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Activated Virtual Pages#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Buffers#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@(Activated Virtual Pages#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@NonHeapMemoryUsage.used|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|SPSDetector@FreePhysicalMemorySize|SPSDetector@ProcessCpuTime|
29.0,26,1,4,1,0,4,1,2,4,4,3,0,2,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|SPSDetector@(Buffers#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Activated Virtual Pages#PLAIN#CENTOS)/(NonHeapMemoryUsage.used#PLAIN#JVM)|SPSDetector@(Buffers#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@(Activated Virtual Pages#DIFFERENCE#CENTOS)/(NonHeapMemoryUsage.used#DIFFERENCE#JVM)|SPSDetector@NonHeapMemoryUsage.used|WesternElectricRulesChecker@SystemCpuLoad|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|SPSDetector@ProcessCpuTime|ConfidenceIntervalChecker@Tcp_Close|
30.0,27,1,3,1,2,2,0,1,2,4,5,0,6,SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#DIFFERENCE#UNIX_NETWORK)/(Buffers#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|HistoricalIndicatorChecker@PageIn|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|SPSDetector@FreePhysicalMemorySize|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|
31.0,56,1,12,1,4,4,0,3,4,4,5,12,6,SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@(Tcp_Listen#DIFFERENCE#UNIX_NETWORK)/(Major Page Faults#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@(Tcp_Listen#PLAIN#UNIX_NETWORK)/(Major Page Faults#PLAIN#CENTOS)|SPSDetector@Buffers|SPSDetector@PageOut|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@(Tcp_Syn#DIFFERENCE#UNIX_NETWORK)/(Buffers#DIFFERENCE#CENTOS)|SPSDetector@Tcp_Syn|SPSDetector@Cached Memory|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@Active Files|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@(Tcp_Syn#PLAIN#UNIX_NETWORK)/(Buffers#PLAIN#CENTOS)|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|SPSDetector@Buffers|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Inactive Files|SPSDetector@(Inactive Files#PLAIN#CENTOS)/(Deactivated Virtual Pages#PLAIN#CENTOS)|SPSDetector@Active Files|SPSDetector@CurrentThreadUserTime|SPSDetector@(CurrentThreadCpuTime#PLAIN#JVM)/(CurrentThreadUserTime#PLAIN#JVM)|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@(CurrentThreadCpuTime#DIFFERENCE#JVM)/(CurrentThreadUserTime#DIFFERENCE#JVM)|SPSDetector@(CurrentThreadCpuTime#PLAIN#JVM)/(CurrentThreadUserTime#PLAIN#JVM)|HistoricalIndicatorChecker@Inactive Memory|HistoricalIndicatorChecker@Inactive Files|ConfidenceIntervalChecker@Inactive Memory|ConfidenceIntervalChecker@Inactive Files|SPSDetector@Active Memory|HistoricalIndicatorChecker@Cached Memory|ConfidenceIntervalChecker@Cached Memory|SPSDetector@Free Memory|SPSDetector@Active Memory|HistoricalIndicatorChecker@PageIn|ConfidenceIntervalChecker@CPU Kernel Processes|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2fd34877|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@4b19f5af|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@2b785e24|ippoz.multilayer.detector.algorithm.PearsonIndexChecker@53e772b8|ConfidenceIntervalChecker@CPU I/O Wait Processes|SPSDetector@Free Virtual Pages|SPSDetector@FreePhysicalMemorySize|SPSDetector@SystemCpuLoad|ConfidenceIntervalChecker@(CPU Idle Processes#PLAIN#CENTOS)/(CPU Interrupts#PLAIN#CENTOS)|ConfidenceIntervalChecker@Tcp_Close|SPSDetector@Minor Page Faults|SPSDetector@(Active Memory#PLAIN#CENTOS)/(Cached Memory#PLAIN#CENTOS)|SPSDetector@(Active Memory#DIFFERENCE#CENTOS)/(Cached Memory#DIFFERENCE#CENTOS)|
